Facility.ID,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Population.Feb20,Residents.Population,Residents.Tested,Residents.Initiated,Residents.Completed,Residents.Vadmin,Staff.Initiated,Staff.Completed,Staff.Vadmin,Address,Zipcode,City,County,Latitude,Longitude,County.FIPS,HIFLD.ID,jurisdiction_scraper,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Capacity,BJS.ID,Source.Population.Feb20,Source.Capacity,Website,ICE.Field.Office
NA,psychiatric,Illinois,ALTON ALTON - MADISON CO,2021-04-07,https://www.dhs.state.il.us/page.aspx?item=123651,39,73,NA,NA,39,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,psychiatric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,psychiatric,Illinois,ALTON ALTON - MADISON CO,2021-04-09,https://www.dhs.state.il.us/page.aspx?item=123651,39,73,NA,NA,39,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,psychiatric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,state,Illinois,BIG MUDDY RIVER CORRECTIONAL CENTER,2020-07-10,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218,NA,NA,NA,NA,NA,NA,NA,NA,251 NORTH ILLINOIS HIGHWAY 37,62846,INA,JEFFERSON,38.13064497,-88.90835135,17081,10002259,state,Prison,Med,Adult,Male,FALSE,NA,1962,140000000074800000000,Public Records,Public Records,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,NA
449,state,Illinois,BIG MUDDY RIVER CORRECTIONAL CENTER,2020-07-11,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218,NA,NA,NA,NA,NA,NA,NA,NA,251 NORTH ILLINOIS HIGHWAY 37,62846,INA,JEFFERSON,38.13064497,-88.90835135,17081,10002259,state,Prison,Med,Adult,Male,FALSE,NA,1962,140000000074800000000,Public Records,Public Records,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,NA
449,state,Illinois,BIG MUDDY RIVER CORRECTIONAL CENTER,2020-07-12,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218,NA,NA,NA,NA,NA,NA,NA,NA,251 NORTH ILLINOIS HIGHWAY 37,62846,INA,JEFFERSON,38.13064497,-88.90835135,17081,10002259,state,Prison,Med,Adult,Male,FALSE,NA,1962,140000000074800000000,Public Records,Public Records,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,NA
449,state,Illinois,BIG MUDDY RIVER CORRECTIONAL CENTER,2020-07-13,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218,NA,NA,NA,NA,NA,NA,NA,NA,251 NORTH ILLINOIS HIGHWAY 37,62846,INA,JEFFERSON,38.13064497,-88.90835135,17081,10002259,state,Prison,Med,Adult,Male,FALSE,NA,1962,140000000074800000000,Public Records,Public Records,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,NA
449,state,Illinois,BIG MUDDY RIVER CORRECTIONAL CENTER,2020-07-14,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218,NA,NA,NA,NA,NA,NA,NA,NA,251 NORTH ILLINOIS HIGHWAY 37,62846,INA,JEFFERSON,38.13064497,-88.90835135,17081,10002259,state,Prison,Med,Adult,Male,FALSE,NA,1962,140000000074800000000,Public Records,Public Records,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,NA
449,state,Illinois,BIG MUDDY RIVER CORRECTIONAL CENTER,2020-07-15,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218,NA,NA,NA,NA,NA,NA,NA,NA,251 NORTH ILLINOIS HIGHWAY 37,62846,INA,JEFFERSON,38.13064497,-88.90835135,17081,10002259,state,Prison,Med,Adult,Male,FALSE,NA,1962,140000000074800000000,Public Records,Public Records,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,NA
449,state,Illinois,BIG MUDDY RIVER CORRECTIONAL CENTER,2020-07-16,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218,NA,NA,NA,NA,NA,NA,NA,NA,251 NORTH ILLINOIS HIGHWAY 37,62846,INA,JEFFERSON,38.13064497,-88.90835135,17081,10002259,state,Prison,Med,Adult,Male,FALSE,NA,1962,140000000074800000000,Public Records,Public Records,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,NA
449,state,Illinois,BIG MUDDY RIVER CORRECTIONAL CENTER,2020-07-17,NA,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218,NA,NA,NA,NA,NA,NA,NA,NA,251 NORTH ILLINOIS HIGHWAY 37,62846,INA,JEFFERSON,38.13064497,-88.90835135,17081,10002259,state,Prison,Med,Adult,Male,FALSE,NA,1962,140000000074800000000,Public Records,Public Records,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,NA
