Facility.ID,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Population.Feb20,Residents.Population,Residents.Tested,Residents.Initiated,Residents.Completed,Residents.Vadmin,Staff.Population,Staff.Initiated,Staff.Completed,Staff.Vadmin,Address,Zipcode,City,County,Latitude,Longitude,County.FIPS,HIFLD.ID,jurisdiction_scraper,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Capacity,BJS.ID,Source.Population.Feb20,Source.Capacity,Website,ICE.Field.Office
1745,state,Minnesota,CENTRAL OFFICE,2020-10-08,https://mn.gov/doc/about/covid-19-updates/,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-10-09,https://mn.gov/doc/about/covid-19-updates/,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-10-12,https://mn.gov/doc/about/covid-19-updates/,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-10-13,https://mn.gov/doc/about/covid-19-updates/,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-10-14,https://mn.gov/doc/about/covid-19-updates/,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-10-15,https://mn.gov/doc/about/covid-19-updates/,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-10-19,https://mn.gov/doc/about/covid-19-updates/,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-10-20,https://mn.gov/doc/about/covid-19-updates/,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-10-21,https://mn.gov/doc/about/covid-19-updates/,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-10-26,https://mn.gov/doc/about/covid-19-updates/,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-10-27,https://mn.gov/doc/about/covid-19-updates/,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-10-28,https://mn.gov/doc/about/covid-19-updates/,NA,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-10-30,https://mn.gov/doc/about/covid-19-updates/,NA,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-11-03,https://mn.gov/doc/about/covid-19-updates/,NA,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-11-05,https://mn.gov/doc/about/covid-19-updates/,NA,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-11-10,https://mn.gov/doc/about/covid-19-updates/,NA,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-11-12,https://mn.gov/doc/about/covid-19-updates/,NA,9,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-11-14,https://mn.gov/doc/about/covid-19-updates/,NA,10,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-11-16,https://mn.gov/doc/about/covid-19-updates/,NA,10,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-11-18,https://mn.gov/doc/about/covid-19-updates/,NA,12,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-11-20,https://mn.gov/doc/about/covid-19-updates/,NA,12,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-11-22,https://mn.gov/doc/about/covid-19-updates/,NA,12,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-11-23,https://mn.gov/doc/about/covid-19-updates/,NA,12,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-11-26,https://mn.gov/doc/about/covid-19-updates/,NA,13,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-11-29,https://mn.gov/doc/about/covid-19-updates/,NA,13,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-11-30,https://mn.gov/doc/about/covid-19-updates/,NA,14,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-12-02,https://mn.gov/doc/about/covid-19-updates/,NA,14,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,state,Minnesota,CENTRAL OFFICE,2020-12-04,https://mn.gov/doc/about/covid-19-updates/,NA,14,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.316134,-94.19948,NA,NA,state,Administrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
