Facility.ID,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Population.Feb20,Residents.Population,Residents.Tested,Residents.Initiated,Residents.Completed,Residents.Vadmin,Staff.Population,Staff.Initiated,Staff.Completed,Staff.Vadmin,Address,Zipcode,City,County,Latitude,Longitude,County.FIPS,HIFLD.ID,jurisdiction_scraper,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Capacity,BJS.ID,Source.Population.Feb20,Source.Capacity,Website,ICE.Field.Office
1522,state,Virginia,APPALACHIAN MENS COMMUNITY CORRECTIONS ALTERNATIVE PROGRAM,2020-10-20,https://vadoc.virginia.gov/news-press-releases/2020/covid-19-updates/,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,924 CLIFTON FARM ROAD,24260,HONAKER,RUSSELL,36.99765974,-81.92883065,51167,10006672,state,Prison,Med,Adult,Male,FALSE,NA,106,470000000075100000000,HIFLD,HIFLD,https://vadoc.virginia.gov/community/community-facilities.shtm,NA
1522,state,Virginia,APPALACHIAN MENS COMMUNITY CORRECTIONS ALTERNATIVE PROGRAM,2020-10-21,https://vadoc.virginia.gov/news-press-releases/2020/covid-19-updates/,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,924 CLIFTON FARM ROAD,24260,HONAKER,RUSSELL,36.99765974,-81.92883065,51167,10006672,state,Prison,Med,Adult,Male,FALSE,NA,106,470000000075100000000,HIFLD,HIFLD,https://vadoc.virginia.gov/community/community-facilities.shtm,NA
1522,state,Virginia,APPALACHIAN MENS COMMUNITY CORRECTIONS ALTERNATIVE PROGRAM,2020-10-26,https://vadoc.virginia.gov/news-press-releases/2020/covid-19-updates/,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,924 CLIFTON FARM ROAD,24260,HONAKER,RUSSELL,36.99765974,-81.92883065,51167,10006672,state,Prison,Med,Adult,Male,FALSE,NA,106,470000000075100000000,HIFLD,HIFLD,https://vadoc.virginia.gov/community/community-facilities.shtm,NA
1522,state,Virginia,APPALACHIAN MENS COMMUNITY CORRECTIONS ALTERNATIVE PROGRAM,2020-10-27,https://vadoc.virginia.gov/news-press-releases/2020/covid-19-updates/,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,924 CLIFTON FARM ROAD,24260,HONAKER,RUSSELL,36.99765974,-81.92883065,51167,10006672,state,Prison,Med,Adult,Male,FALSE,NA,106,470000000075100000000,HIFLD,HIFLD,https://vadoc.virginia.gov/community/community-facilities.shtm,NA
1522,state,Virginia,APPALACHIAN MENS COMMUNITY CORRECTIONS ALTERNATIVE PROGRAM,2020-10-28,https://vadoc.virginia.gov/news-press-releases/2020/covid-19-updates/,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,924 CLIFTON FARM ROAD,24260,HONAKER,RUSSELL,36.99765974,-81.92883065,51167,10006672,state,Prison,Med,Adult,Male,FALSE,NA,106,470000000075100000000,HIFLD,HIFLD,https://vadoc.virginia.gov/community/community-facilities.shtm,NA
1522,state,Virginia,APPALACHIAN MENS COMMUNITY CORRECTIONS ALTERNATIVE PROGRAM,2020-10-29,https://vadoc.virginia.gov/news-press-releases/2020/covid-19-updates/,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,924 CLIFTON FARM ROAD,24260,HONAKER,RUSSELL,36.99765974,-81.92883065,51167,10006672,state,Prison,Med,Adult,Male,FALSE,NA,106,470000000075100000000,HIFLD,HIFLD,https://vadoc.virginia.gov/community/community-facilities.shtm,NA
1522,state,Virginia,APPALACHIAN MENS COMMUNITY CORRECTIONS ALTERNATIVE PROGRAM,2020-10-30,https://vadoc.virginia.gov/news-press-releases/2020/covid-19-updates/,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,924 CLIFTON FARM ROAD,24260,HONAKER,RUSSELL,36.99765974,-81.92883065,51167,10006672,state,Prison,Med,Adult,Male,FALSE,NA,106,470000000075100000000,HIFLD,HIFLD,https://vadoc.virginia.gov/community/community-facilities.shtm,NA
1522,state,Virginia,APPALACHIAN MENS COMMUNITY CORRECTIONS ALTERNATIVE PROGRAM,2020-11-03,https://vadoc.virginia.gov/news-press-releases/2020/covid-19-updates/,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,924 CLIFTON FARM ROAD,24260,HONAKER,RUSSELL,36.99765974,-81.92883065,51167,10006672,state,Prison,Med,Adult,Male,FALSE,NA,106,470000000075100000000,HIFLD,HIFLD,https://vadoc.virginia.gov/community/community-facilities.shtm,NA
1522,state,Virginia,APPALACHIAN MENS COMMUNITY CORRECTIONS ALTERNATIVE PROGRAM,2020-11-05,https://vadoc.virginia.gov/news-press-releases/2020/covid-19-updates/,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,924 CLIFTON FARM ROAD,24260,HONAKER,RUSSELL,36.99765974,-81.92883065,51167,10006672,state,Prison,Med,Adult,Male,FALSE,NA,106,470000000075100000000,HIFLD,HIFLD,https://vadoc.virginia.gov/community/community-facilities.shtm,NA
1522,state,Virginia,APPALACHIAN MENS COMMUNITY CORRECTIONS ALTERNATIVE PROGRAM,2020-11-10,https://vadoc.virginia.gov/news-press-releases/2020/covid-19-updates/,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,924 CLIFTON FARM ROAD,24260,HONAKER,RUSSELL,36.99765974,-81.92883065,51167,10006672,state,Prison,Med,Adult,Male,FALSE,NA,106,470000000075100000000,HIFLD,HIFLD,https://vadoc.virginia.gov/community/community-facilities.shtm,NA
