Facility.ID,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Population.Feb20,Residents.Population,Residents.Tested,Residents.Initiated,Residents.Completed,Residents.Vadmin,Staff.Initiated,Staff.Completed,Staff.Vadmin,Address,Zipcode,City,County,Latitude,Longitude,County.FIPS,HIFLD.ID,jurisdiction_scraper,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Capacity,BJS.ID,Source.Population.Feb20,Source.Capacity,Website,ICE.Field.Office
495,state,Indiana,BRANCHVILLE CORRECTIONAL FACILITY,2020-04-10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,NA,NA,NA,NA,NA,NA,NA,NA,21390 OLD STATE RD 37,47514,BRANCHVILLE,PERRY,38.15137828,-86.59980056,18123,10001075,state,Prison,Med,Adult,Male,FALSE,NA,1485,150000000072000000000,Public Records,HIFLD,http://www.in.gov/idoc/2332.htm,NA
495,state,Indiana,BRANCHVILLE CORRECTIONAL FACILITY,2020-04-11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,NA,NA,NA,NA,NA,NA,NA,NA,21390 OLD STATE RD 37,47514,BRANCHVILLE,PERRY,38.15137828,-86.59980056,18123,10001075,state,Prison,Med,Adult,Male,FALSE,NA,1485,150000000072000000000,Public Records,HIFLD,http://www.in.gov/idoc/2332.htm,NA
495,state,Indiana,BRANCHVILLE CORRECTIONAL FACILITY,2020-04-12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,NA,NA,NA,NA,NA,NA,NA,NA,21390 OLD STATE RD 37,47514,BRANCHVILLE,PERRY,38.15137828,-86.59980056,18123,10001075,state,Prison,Med,Adult,Male,FALSE,NA,1485,150000000072000000000,Public Records,HIFLD,http://www.in.gov/idoc/2332.htm,NA
495,state,Indiana,BRANCHVILLE CORRECTIONAL FACILITY,2020-04-13,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,NA,NA,NA,NA,NA,NA,NA,NA,21390 OLD STATE RD 37,47514,BRANCHVILLE,PERRY,38.15137828,-86.59980056,18123,10001075,state,Prison,Med,Adult,Male,FALSE,NA,1485,150000000072000000000,Public Records,HIFLD,http://www.in.gov/idoc/2332.htm,NA
495,state,Indiana,BRANCHVILLE CORRECTIONAL FACILITY,2020-04-14,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,NA,NA,NA,NA,NA,NA,NA,NA,21390 OLD STATE RD 37,47514,BRANCHVILLE,PERRY,38.15137828,-86.59980056,18123,10001075,state,Prison,Med,Adult,Male,FALSE,NA,1485,150000000072000000000,Public Records,HIFLD,http://www.in.gov/idoc/2332.htm,NA
495,state,Indiana,BRANCHVILLE CORRECTIONAL FACILITY,2020-04-15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,NA,NA,NA,NA,NA,NA,NA,NA,21390 OLD STATE RD 37,47514,BRANCHVILLE,PERRY,38.15137828,-86.59980056,18123,10001075,state,Prison,Med,Adult,Male,FALSE,NA,1485,150000000072000000000,Public Records,HIFLD,http://www.in.gov/idoc/2332.htm,NA
495,state,Indiana,BRANCHVILLE CORRECTIONAL FACILITY,2020-04-16,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,NA,NA,NA,NA,NA,NA,NA,NA,21390 OLD STATE RD 37,47514,BRANCHVILLE,PERRY,38.15137828,-86.59980056,18123,10001075,state,Prison,Med,Adult,Male,FALSE,NA,1485,150000000072000000000,Public Records,HIFLD,http://www.in.gov/idoc/2332.htm,NA
495,state,Indiana,BRANCHVILLE CORRECTIONAL FACILITY,2020-04-17,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,NA,NA,NA,NA,NA,NA,NA,NA,21390 OLD STATE RD 37,47514,BRANCHVILLE,PERRY,38.15137828,-86.59980056,18123,10001075,state,Prison,Med,Adult,Male,FALSE,NA,1485,150000000072000000000,Public Records,HIFLD,http://www.in.gov/idoc/2332.htm,NA
495,state,Indiana,BRANCHVILLE CORRECTIONAL FACILITY,2020-04-18,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,NA,NA,NA,NA,NA,NA,NA,NA,21390 OLD STATE RD 37,47514,BRANCHVILLE,PERRY,38.15137828,-86.59980056,18123,10001075,state,Prison,Med,Adult,Male,FALSE,NA,1485,150000000072000000000,Public Records,HIFLD,http://www.in.gov/idoc/2332.htm,NA
495,state,Indiana,BRANCHVILLE CORRECTIONAL FACILITY,2020-04-19,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,NA,NA,NA,NA,NA,NA,NA,NA,21390 OLD STATE RD 37,47514,BRANCHVILLE,PERRY,38.15137828,-86.59980056,18123,10001075,state,Prison,Med,Adult,Male,FALSE,NA,1485,150000000072000000000,Public Records,HIFLD,http://www.in.gov/idoc/2332.htm,NA
495,state,Indiana,BRANCHVILLE CORRECTIONAL FACILITY,2020-04-20,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,NA,NA,NA,NA,NA,NA,NA,NA,21390 OLD STATE RD 37,47514,BRANCHVILLE,PERRY,38.15137828,-86.59980056,18123,10001075,state,Prison,Med,Adult,Male,FALSE,NA,1485,150000000072000000000,Public Records,HIFLD,http://www.in.gov/idoc/2332.htm,NA
495,state,Indiana,BRANCHVILLE CORRECTIONAL FACILITY,2020-04-21,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,NA,NA,NA,NA,NA,NA,NA,NA,21390 OLD STATE RD 37,47514,BRANCHVILLE,PERRY,38.15137828,-86.59980056,18123,10001075,state,Prison,Med,Adult,Male,FALSE,NA,1485,150000000072000000000,Public Records,HIFLD,http://www.in.gov/idoc/2332.htm,NA
495,state,Indiana,BRANCHVILLE CORRECTIONAL FACILITY,2020-04-22,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,NA,NA,NA,NA,NA,NA,NA,NA,21390 OLD STATE RD 37,47514,BRANCHVILLE,PERRY,38.15137828,-86.59980056,18123,10001075,state,Prison,Med,Adult,Male,FALSE,NA,1485,150000000072000000000,Public Records,HIFLD,http://www.in.gov/idoc/2332.htm,NA
495,state,Indiana,BRANCHVILLE CORRECTIONAL FACILITY,2020-04-23,NA,2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,NA,NA,NA,NA,NA,NA,NA,NA,21390 OLD STATE RD 37,47514,BRANCHVILLE,PERRY,38.15137828,-86.59980056,18123,10001075,state,Prison,Med,Adult,Male,FALSE,NA,1485,150000000072000000000,Public Records,HIFLD,http://www.in.gov/idoc/2332.htm,NA
