Facility.ID,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Population.Feb20,Residents.Population,Residents.Tested,Residents.Initiated,Residents.Completed,Residents.Vadmin,Staff.Population,Staff.Initiated,Staff.Completed,Staff.Vadmin,Address,Zipcode,City,County,Latitude,Longitude,County.FIPS,HIFLD.ID,jurisdiction_scraper,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Capacity,BJS.ID,Source.Population.Feb20,Source.Capacity,Website,ICE.Field.Office
1134,state,Oregon,COFFEE CREEK CORRECTIONAL FACILITY,2020-04-01,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499 SW GRAHAMS FERRY RD,97070,WILSONVILLE,WASHINGTON,45.34172862,-122.7907217,41067,10001298,state,Reception Center,Med/Min,Adult,Female,FALSE,NA,1685,370000000076600000000,Public Records,Public Records,https://www.oregon.gov/doc/covid19/Pages/covid19-tracking.aspx,NA
1134,state,Oregon,COFFEE CREEK CORRECTIONAL FACILITY,2020-04-02,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499 SW GRAHAMS FERRY RD,97070,WILSONVILLE,WASHINGTON,45.34172862,-122.7907217,41067,10001298,state,Reception Center,Med/Min,Adult,Female,FALSE,NA,1685,370000000076600000000,Public Records,Public Records,https://www.oregon.gov/doc/covid19/Pages/covid19-tracking.aspx,NA
1134,state,Oregon,COFFEE CREEK CORRECTIONAL FACILITY,2020-04-03,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499 SW GRAHAMS FERRY RD,97070,WILSONVILLE,WASHINGTON,45.34172862,-122.7907217,41067,10001298,state,Reception Center,Med/Min,Adult,Female,FALSE,NA,1685,370000000076600000000,Public Records,Public Records,https://www.oregon.gov/doc/covid19/Pages/covid19-tracking.aspx,NA
1134,state,Oregon,COFFEE CREEK CORRECTIONAL FACILITY,2020-04-04,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499 SW GRAHAMS FERRY RD,97070,WILSONVILLE,WASHINGTON,45.34172862,-122.7907217,41067,10001298,state,Reception Center,Med/Min,Adult,Female,FALSE,NA,1685,370000000076600000000,Public Records,Public Records,https://www.oregon.gov/doc/covid19/Pages/covid19-tracking.aspx,NA
1134,state,Oregon,COFFEE CREEK CORRECTIONAL FACILITY,2020-04-05,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499 SW GRAHAMS FERRY RD,97070,WILSONVILLE,WASHINGTON,45.34172862,-122.7907217,41067,10001298,state,Reception Center,Med/Min,Adult,Female,FALSE,NA,1685,370000000076600000000,Public Records,Public Records,https://www.oregon.gov/doc/covid19/Pages/covid19-tracking.aspx,NA
1134,state,Oregon,COFFEE CREEK CORRECTIONAL FACILITY,2020-04-06,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499 SW GRAHAMS FERRY RD,97070,WILSONVILLE,WASHINGTON,45.34172862,-122.7907217,41067,10001298,state,Reception Center,Med/Min,Adult,Female,FALSE,NA,1685,370000000076600000000,Public Records,Public Records,https://www.oregon.gov/doc/covid19/Pages/covid19-tracking.aspx,NA
1134,state,Oregon,COFFEE CREEK CORRECTIONAL FACILITY,2020-04-07,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499 SW GRAHAMS FERRY RD,97070,WILSONVILLE,WASHINGTON,45.34172862,-122.7907217,41067,10001298,state,Reception Center,Med/Min,Adult,Female,FALSE,NA,1685,370000000076600000000,Public Records,Public Records,https://www.oregon.gov/doc/covid19/Pages/covid19-tracking.aspx,NA
1134,state,Oregon,COFFEE CREEK CORRECTIONAL FACILITY,2020-04-08,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499 SW GRAHAMS FERRY RD,97070,WILSONVILLE,WASHINGTON,45.34172862,-122.7907217,41067,10001298,state,Reception Center,Med/Min,Adult,Female,FALSE,NA,1685,370000000076600000000,Public Records,Public Records,https://www.oregon.gov/doc/covid19/Pages/covid19-tracking.aspx,NA
1134,state,Oregon,COFFEE CREEK CORRECTIONAL FACILITY,2020-04-09,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499 SW GRAHAMS FERRY RD,97070,WILSONVILLE,WASHINGTON,45.34172862,-122.7907217,41067,10001298,state,Reception Center,Med/Min,Adult,Female,FALSE,NA,1685,370000000076600000000,Public Records,Public Records,https://www.oregon.gov/doc/covid19/Pages/covid19-tracking.aspx,NA
1134,state,Oregon,COFFEE CREEK CORRECTIONAL FACILITY,2020-04-10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499 SW GRAHAMS FERRY RD,97070,WILSONVILLE,WASHINGTON,45.34172862,-122.7907217,41067,10001298,state,Reception Center,Med/Min,Adult,Female,FALSE,NA,1685,370000000076600000000,Public Records,Public Records,https://www.oregon.gov/doc/covid19/Pages/covid19-tracking.aspx,NA
1134,state,Oregon,COFFEE CREEK CORRECTIONAL FACILITY,2020-04-11,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499 SW GRAHAMS FERRY RD,97070,WILSONVILLE,WASHINGTON,45.34172862,-122.7907217,41067,10001298,state,Reception Center,Med/Min,Adult,Female,FALSE,NA,1685,370000000076600000000,Public Records,Public Records,https://www.oregon.gov/doc/covid19/Pages/covid19-tracking.aspx,NA
1134,state,Oregon,COFFEE CREEK CORRECTIONAL FACILITY,2020-04-12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499 SW GRAHAMS FERRY RD,97070,WILSONVILLE,WASHINGTON,45.34172862,-122.7907217,41067,10001298,state,Reception Center,Med/Min,Adult,Female,FALSE,NA,1685,370000000076600000000,Public Records,Public Records,https://www.oregon.gov/doc/covid19/Pages/covid19-tracking.aspx,NA
1134,state,Oregon,COFFEE CREEK CORRECTIONAL FACILITY,2020-04-13,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499 SW GRAHAMS FERRY RD,97070,WILSONVILLE,WASHINGTON,45.34172862,-122.7907217,41067,10001298,state,Reception Center,Med/Min,Adult,Female,FALSE,NA,1685,370000000076600000000,Public Records,Public Records,https://www.oregon.gov/doc/covid19/Pages/covid19-tracking.aspx,NA
1134,state,Oregon,COFFEE CREEK CORRECTIONAL FACILITY,2020-04-14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499 SW GRAHAMS FERRY RD,97070,WILSONVILLE,WASHINGTON,45.34172862,-122.7907217,41067,10001298,state,Reception Center,Med/Min,Adult,Female,FALSE,NA,1685,370000000076600000000,Public Records,Public Records,https://www.oregon.gov/doc/covid19/Pages/covid19-tracking.aspx,NA
1134,state,Oregon,COFFEE CREEK CORRECTIONAL FACILITY,2020-04-15,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499 SW GRAHAMS FERRY RD,97070,WILSONVILLE,WASHINGTON,45.34172862,-122.7907217,41067,10001298,state,Reception Center,Med/Min,Adult,Female,FALSE,NA,1685,370000000076600000000,Public Records,Public Records,https://www.oregon.gov/doc/covid19/Pages/covid19-tracking.aspx,NA
