Facility.ID,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Population.Feb20,Residents.Population,Residents.Tested,Residents.Initiated,Residents.Completed,Residents.Vadmin,Staff.Population,Staff.Initiated,Staff.Completed,Staff.Vadmin,Address,Zipcode,City,County,Latitude,Longitude,County.FIPS,HIFLD.ID,jurisdiction_scraper,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Capacity,BJS.ID,Source.Population.Feb20,Source.Capacity,Website,ICE.Field.Office
629,state,Massachusetts,BOSTON PRERELEASE CENTER,2020-04-15,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,430 CANTERBURY ST,2131,ROSLINDALE,SUFFOLK,42.29249533,-71.10138368,25025,10002095,state,Transitional Center,Min,Adult,Male,FALSE,NA,150,220000000071600000000,Public Records,Public Records,https://www.mass.gov/prison/locations,NA
629,state,Massachusetts,BOSTON PRERELEASE CENTER,2020-04-16,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,430 CANTERBURY ST,2131,ROSLINDALE,SUFFOLK,42.29249533,-71.10138368,25025,10002095,state,Transitional Center,Min,Adult,Male,FALSE,NA,150,220000000071600000000,Public Records,Public Records,https://www.mass.gov/prison/locations,NA
629,state,Massachusetts,BOSTON PRERELEASE CENTER,2020-04-17,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,430 CANTERBURY ST,2131,ROSLINDALE,SUFFOLK,42.29249533,-71.10138368,25025,10002095,state,Transitional Center,Min,Adult,Male,FALSE,NA,150,220000000071600000000,Public Records,Public Records,https://www.mass.gov/prison/locations,NA
629,state,Massachusetts,BOSTON PRERELEASE CENTER,2020-04-18,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,430 CANTERBURY ST,2131,ROSLINDALE,SUFFOLK,42.29249533,-71.10138368,25025,10002095,state,Transitional Center,Min,Adult,Male,FALSE,NA,150,220000000071600000000,Public Records,Public Records,https://www.mass.gov/prison/locations,NA
629,state,Massachusetts,BOSTON PRERELEASE CENTER,2020-04-19,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,430 CANTERBURY ST,2131,ROSLINDALE,SUFFOLK,42.29249533,-71.10138368,25025,10002095,state,Transitional Center,Min,Adult,Male,FALSE,NA,150,220000000071600000000,Public Records,Public Records,https://www.mass.gov/prison/locations,NA
629,state,Massachusetts,BOSTON PRERELEASE CENTER,2020-04-20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,430 CANTERBURY ST,2131,ROSLINDALE,SUFFOLK,42.29249533,-71.10138368,25025,10002095,state,Transitional Center,Min,Adult,Male,FALSE,NA,150,220000000071600000000,Public Records,Public Records,https://www.mass.gov/prison/locations,NA
629,state,Massachusetts,BOSTON PRERELEASE CENTER,2020-04-21,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,430 CANTERBURY ST,2131,ROSLINDALE,SUFFOLK,42.29249533,-71.10138368,25025,10002095,state,Transitional Center,Min,Adult,Male,FALSE,NA,150,220000000071600000000,Public Records,Public Records,https://www.mass.gov/prison/locations,NA
629,state,Massachusetts,BOSTON PRERELEASE CENTER,2020-04-22,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,430 CANTERBURY ST,2131,ROSLINDALE,SUFFOLK,42.29249533,-71.10138368,25025,10002095,state,Transitional Center,Min,Adult,Male,FALSE,NA,150,220000000071600000000,Public Records,Public Records,https://www.mass.gov/prison/locations,NA
629,state,Massachusetts,BOSTON PRERELEASE CENTER,2020-04-23,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,430 CANTERBURY ST,2131,ROSLINDALE,SUFFOLK,42.29249533,-71.10138368,25025,10002095,state,Transitional Center,Min,Adult,Male,FALSE,NA,150,220000000071600000000,Public Records,Public Records,https://www.mass.gov/prison/locations,NA
629,state,Massachusetts,BOSTON PRERELEASE CENTER,2020-04-24,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,430 CANTERBURY ST,2131,ROSLINDALE,SUFFOLK,42.29249533,-71.10138368,25025,10002095,state,Transitional Center,Min,Adult,Male,FALSE,NA,150,220000000071600000000,Public Records,Public Records,https://www.mass.gov/prison/locations,NA
