Facility.ID,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Population.Feb20,Residents.Population,Residents.Tested,Residents.Initiated,Residents.Completed,Residents.Vadmin,Staff.Population,Staff.Initiated,Staff.Completed,Staff.Vadmin,Address,Zipcode,City,County,Latitude,Longitude,County.FIPS,HIFLD.ID,jurisdiction_scraper,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Capacity,BJS.ID,Source.Population.Feb20,Source.Capacity,Website,ICE.Field.Office
2290,state,Louisiana,ACADIANA CENTER FOR YOUTH,2021-04-23,https://ojj.la.gov/ojj-covid-19-information/,14,18,NA,NA,14,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1536 Bordelon Road,71322,BUNKIE,NA,30.942642,-92.140887,NA,NA,state,NA,NA,Juvenile,NA,NA,NA,72,NA,NA,NA,NA,NA
573,state,Louisiana,ALLEN CORRECTIONAL CENTER,2020-04-01,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,3751 LAUDERDALE WOODYARD RD,70648,KINDER,ALLEN,30.56148319,-92.78967268,22003,10000967,state,Prison,Max/Min,Adult,Male,FALSE,NA,1538,198000000072300000000,HIFLD,Public Records,http://www.doc.la.gov/contact/correctional-facilities/,NA
573,state,Louisiana,ALLEN CORRECTIONAL CENTER,2020-04-02,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,3751 LAUDERDALE WOODYARD RD,70648,KINDER,ALLEN,30.56148319,-92.78967268,22003,10000967,state,Prison,Max/Min,Adult,Male,FALSE,NA,1538,198000000072300000000,HIFLD,Public Records,http://www.doc.la.gov/contact/correctional-facilities/,NA
573,state,Louisiana,ALLEN CORRECTIONAL CENTER,2020-04-03,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,3751 LAUDERDALE WOODYARD RD,70648,KINDER,ALLEN,30.56148319,-92.78967268,22003,10000967,state,Prison,Max/Min,Adult,Male,FALSE,NA,1538,198000000072300000000,HIFLD,Public Records,http://www.doc.la.gov/contact/correctional-facilities/,NA
573,state,Louisiana,ALLEN CORRECTIONAL CENTER,2020-04-04,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,3751 LAUDERDALE WOODYARD RD,70648,KINDER,ALLEN,30.56148319,-92.78967268,22003,10000967,state,Prison,Max/Min,Adult,Male,FALSE,NA,1538,198000000072300000000,HIFLD,Public Records,http://www.doc.la.gov/contact/correctional-facilities/,NA
573,state,Louisiana,ALLEN CORRECTIONAL CENTER,2020-04-05,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,3751 LAUDERDALE WOODYARD RD,70648,KINDER,ALLEN,30.56148319,-92.78967268,22003,10000967,state,Prison,Max/Min,Adult,Male,FALSE,NA,1538,198000000072300000000,HIFLD,Public Records,http://www.doc.la.gov/contact/correctional-facilities/,NA
573,state,Louisiana,ALLEN CORRECTIONAL CENTER,2020-04-06,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,3751 LAUDERDALE WOODYARD RD,70648,KINDER,ALLEN,30.56148319,-92.78967268,22003,10000967,state,Prison,Max/Min,Adult,Male,FALSE,NA,1538,198000000072300000000,HIFLD,Public Records,http://www.doc.la.gov/contact/correctional-facilities/,NA
573,state,Louisiana,ALLEN CORRECTIONAL CENTER,2020-04-07,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,3751 LAUDERDALE WOODYARD RD,70648,KINDER,ALLEN,30.56148319,-92.78967268,22003,10000967,state,Prison,Max/Min,Adult,Male,FALSE,NA,1538,198000000072300000000,HIFLD,Public Records,http://www.doc.la.gov/contact/correctional-facilities/,NA
573,state,Louisiana,ALLEN CORRECTIONAL CENTER,2020-04-08,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,3751 LAUDERDALE WOODYARD RD,70648,KINDER,ALLEN,30.56148319,-92.78967268,22003,10000967,state,Prison,Max/Min,Adult,Male,FALSE,NA,1538,198000000072300000000,HIFLD,Public Records,http://www.doc.la.gov/contact/correctional-facilities/,NA
573,state,Louisiana,ALLEN CORRECTIONAL CENTER,2020-04-09,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,3751 LAUDERDALE WOODYARD RD,70648,KINDER,ALLEN,30.56148319,-92.78967268,22003,10000967,state,Prison,Max/Min,Adult,Male,FALSE,NA,1538,198000000072300000000,HIFLD,Public Records,http://www.doc.la.gov/contact/correctional-facilities/,NA
573,state,Louisiana,ALLEN CORRECTIONAL CENTER,2020-04-10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,3751 LAUDERDALE WOODYARD RD,70648,KINDER,ALLEN,30.56148319,-92.78967268,22003,10000967,state,Prison,Max/Min,Adult,Male,FALSE,NA,1538,198000000072300000000,HIFLD,Public Records,http://www.doc.la.gov/contact/correctional-facilities/,NA
573,state,Louisiana,ALLEN CORRECTIONAL CENTER,2020-04-11,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,3751 LAUDERDALE WOODYARD RD,70648,KINDER,ALLEN,30.56148319,-92.78967268,22003,10000967,state,Prison,Max/Min,Adult,Male,FALSE,NA,1538,198000000072300000000,HIFLD,Public Records,http://www.doc.la.gov/contact/correctional-facilities/,NA
573,state,Louisiana,ALLEN CORRECTIONAL CENTER,2020-04-12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,3751 LAUDERDALE WOODYARD RD,70648,KINDER,ALLEN,30.56148319,-92.78967268,22003,10000967,state,Prison,Max/Min,Adult,Male,FALSE,NA,1538,198000000072300000000,HIFLD,Public Records,http://www.doc.la.gov/contact/correctional-facilities/,NA
573,state,Louisiana,ALLEN CORRECTIONAL CENTER,2020-04-13,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,3751 LAUDERDALE WOODYARD RD,70648,KINDER,ALLEN,30.56148319,-92.78967268,22003,10000967,state,Prison,Max/Min,Adult,Male,FALSE,NA,1538,198000000072300000000,HIFLD,Public Records,http://www.doc.la.gov/contact/correctional-facilities/,NA
573,state,Louisiana,ALLEN CORRECTIONAL CENTER,2020-04-14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,3751 LAUDERDALE WOODYARD RD,70648,KINDER,ALLEN,30.56148319,-92.78967268,22003,10000967,state,Prison,Max/Min,Adult,Male,FALSE,NA,1538,198000000072300000000,HIFLD,Public Records,http://www.doc.la.gov/contact/correctional-facilities/,NA
