Facility.ID,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Population.Feb20,Residents.Population,Residents.Tested,Residents.Initiated,Residents.Completed,Residents.Vadmin,Staff.Initiated,Staff.Completed,Staff.Vadmin,Address,Zipcode,City,County,Latitude,Longitude,County.FIPS,HIFLD.ID,jurisdiction_scraper,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Capacity,BJS.ID,Source.Population.Feb20,Source.Capacity,Website,ICE.Field.Office
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-04-28,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-04-29,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-04-30,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-05-01,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-05-02,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-05-03,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-05-04,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-05-05,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-05-06,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-05-07,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-05-08,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-05-09,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-05-10,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-05-11,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-05-12,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-05-13,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
553,state,Kentucky,BELL COUNTY FORESTRY CAMP,2020-05-14,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,560 CORRECTIONAL DR,40977,PINEVILLE,BELL,36.6689938,-83.85169233,21013,10000122,NA,Work Camp,Min,Adult,Male,FALSE,NA,300,18e19,Public Records,Public Records,https://corrections.ky.gov/depts/AI/Pages/default.aspx,NA
