Facility.ID,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Population.Feb20,Residents.Population,Residents.Tested,Residents.Initiated,Residents.Completed,Residents.Vadmin,Staff.Population,Staff.Initiated,Staff.Completed,Staff.Vadmin,Address,Zipcode,City,County,Latitude,Longitude,County.FIPS,HIFLD.ID,jurisdiction_scraper,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Capacity,BJS.ID,Source.Population.Feb20,Source.Capacity,Website,ICE.Field.Office
715,state,Mississippi,ALCORN COUNTY CORRECTIONAL FACILITY,2020-04-29,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,2839 SOUTH HARPER RD,38834,CORINTH,ALCORN,34.9103402,-88.5518458,28003,10005532,state,Hybrid,NA,Adult,Mixed,FALSE,NA,300,250000000070200000000,Public Records,HIFLD,http://alcorncountycorrectionalfacility.com/default.aspx,NA
715,state,Mississippi,ALCORN COUNTY CORRECTIONAL FACILITY,2020-04-30,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,2839 SOUTH HARPER RD,38834,CORINTH,ALCORN,34.9103402,-88.5518458,28003,10005532,state,Hybrid,NA,Adult,Mixed,FALSE,NA,300,250000000070200000000,Public Records,HIFLD,http://alcorncountycorrectionalfacility.com/default.aspx,NA
715,state,Mississippi,ALCORN COUNTY CORRECTIONAL FACILITY,2020-05-01,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,2839 SOUTH HARPER RD,38834,CORINTH,ALCORN,34.9103402,-88.5518458,28003,10005532,state,Hybrid,NA,Adult,Mixed,FALSE,NA,300,250000000070200000000,Public Records,HIFLD,http://alcorncountycorrectionalfacility.com/default.aspx,NA
715,state,Mississippi,ALCORN COUNTY CORRECTIONAL FACILITY,2020-05-02,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,2839 SOUTH HARPER RD,38834,CORINTH,ALCORN,34.9103402,-88.5518458,28003,10005532,state,Hybrid,NA,Adult,Mixed,FALSE,NA,300,250000000070200000000,Public Records,HIFLD,http://alcorncountycorrectionalfacility.com/default.aspx,NA
715,state,Mississippi,ALCORN COUNTY CORRECTIONAL FACILITY,2020-05-03,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,2839 SOUTH HARPER RD,38834,CORINTH,ALCORN,34.9103402,-88.5518458,28003,10005532,state,Hybrid,NA,Adult,Mixed,FALSE,NA,300,250000000070200000000,Public Records,HIFLD,http://alcorncountycorrectionalfacility.com/default.aspx,NA
715,state,Mississippi,ALCORN COUNTY CORRECTIONAL FACILITY,2020-05-04,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,2839 SOUTH HARPER RD,38834,CORINTH,ALCORN,34.9103402,-88.5518458,28003,10005532,state,Hybrid,NA,Adult,Mixed,FALSE,NA,300,250000000070200000000,Public Records,HIFLD,http://alcorncountycorrectionalfacility.com/default.aspx,NA
715,state,Mississippi,ALCORN COUNTY CORRECTIONAL FACILITY,2020-05-05,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,2839 SOUTH HARPER RD,38834,CORINTH,ALCORN,34.9103402,-88.5518458,28003,10005532,state,Hybrid,NA,Adult,Mixed,FALSE,NA,300,250000000070200000000,Public Records,HIFLD,http://alcorncountycorrectionalfacility.com/default.aspx,NA
715,state,Mississippi,ALCORN COUNTY CORRECTIONAL FACILITY,2020-05-06,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,2839 SOUTH HARPER RD,38834,CORINTH,ALCORN,34.9103402,-88.5518458,28003,10005532,state,Hybrid,NA,Adult,Mixed,FALSE,NA,300,250000000070200000000,Public Records,HIFLD,http://alcorncountycorrectionalfacility.com/default.aspx,NA
715,state,Mississippi,ALCORN COUNTY CORRECTIONAL FACILITY,2020-05-07,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,2839 SOUTH HARPER RD,38834,CORINTH,ALCORN,34.9103402,-88.5518458,28003,10005532,state,Hybrid,NA,Adult,Mixed,FALSE,NA,300,250000000070200000000,Public Records,HIFLD,http://alcorncountycorrectionalfacility.com/default.aspx,NA
715,state,Mississippi,ALCORN COUNTY CORRECTIONAL FACILITY,2020-05-08,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,2839 SOUTH HARPER RD,38834,CORINTH,ALCORN,34.9103402,-88.5518458,28003,10005532,state,Hybrid,NA,Adult,Mixed,FALSE,NA,300,250000000070200000000,Public Records,HIFLD,http://alcorncountycorrectionalfacility.com/default.aspx,NA
